topicName,topicID,focusValue,parentName,parentID
尚酷R,19976337,23,大众进口汽车,20071161
尚酷R,19976337,23,大众尚酷,19679235
尚酷R,19976337,23,性能车,19832370
上汽大众,19660112,3052,大众汽车,19676483
上汽大众,19660112,3052,合资车,20003194
上汽大众,19660112,3052,上海国企,19602733
上汽大众,19660112,3052,大众集团（Volkswagen Group）,20005525
大众进口汽车,20071161,41,大众汽车,19676483
大众进口汽车,20071161,41,进口车辆,19906847
大众排放门,20026482,17,大众汽车,19676483
捷达（Jetta）,19865019,504,大众汽车,19676483
捷达（Jetta）,19865019,504,一汽-大众,19660117
大众尚酷,20057099,246,大众汽车,19676483
大众尚酷,20057099,246,大众进口汽车,20071161
大众尚酷,20057099,246,轿跑,19562378
大众迈腾,19677253,1399,大众汽车,19676483
大众迈腾,19677253,1399,中型轿车,20078191
大众迈腾,19677253,1399,一汽-大众,19660117
大众甲壳虫,19582264,982,大众汽车,19676483
大众甲壳虫,19582264,982,大众进口汽车,20071161
大众辉腾,19945428,607,大众汽车,19676483
大众辉腾,19945428,607,大众进口汽车,20071161
大众辉腾,19945428,607,豪华车,19618870
大众宝来（Bora）,19618317,431,紧凑型车,19634852
大众宝来（Bora）,19618317,431,大众汽车,19676483
大众宝来（Bora）,19618317,431,一汽-大众,19660117
大众凌渡,20014242,501,紧凑型车,19634852
大众凌渡,20014242,501,大众汽车,19676483
大众凌渡,20014242,501,上汽大众,19660112
高尔夫GTI,20037328,335,大众汽车,19676483
高尔夫GTI,20037328,335,一汽-大众,19660117
高尔夫GTI,20037328,335,性能车,19832370
高尔夫GTI,20037328,335,GTI,19669555
高尔夫GTI,20037328,335,大众高尔夫,19681032
大众速腾,19610076,1260,大众汽车,19676483
大众速腾,19610076,1260,一汽-大众,19660117
高尔夫R,20070918,260,大众汽车,19676483
高尔夫R,20070918,260,大众进口汽车,20071161
高尔夫R,20070918,260,性能车,19832370
高尔夫R,20070918,260,大众高尔夫,19681032
大众Polo,20020277,804,大众汽车,19676483
大众Polo,20020277,804,上汽大众,19660112
大众高尔夫,19681032,3791,大众汽车,19676483
大众高尔夫,19681032,3791,大众进口汽车,20071161
大众高尔夫,19681032,3791,一汽-大众,19660117
日产天籁,20080062,210,日产（NISSAN）,19822057
日产天籁,20080062,210,中型轿车,20078191
日产天籁,20080062,210,东风日产,19648058
长安福特·马自达,19703206,183,合资车,20003194
长安福特·马自达,19703206,183,马自达,19659116
长安福特·马自达,19703206,183,福特（Ford）,19572461
福特福克斯（Focus）,19600026,2385,紧凑型车,19634852
福特福克斯（Focus）,19600026,2385,长安福特·马自达,19703206
福特福克斯（Focus）,19600026,2385,福特（Ford）,19572461
福特 F-150,20059662,27,皮卡（pickup）,19631876
福特 F-150,20059662,27,福特（Ford）,19572461
福克斯RS,19995609,196,福特福克斯（Focus）,19600026
福克斯RS,19995609,196,性能车,19832370
福克斯RS,19995609,196,福特（Ford）,19572461
福特蒙迪欧,19891910,1371,长安福特·马自达,19703206
福特蒙迪欧,19891910,1371,中型轿车,20078191
福特蒙迪欧,19891910,1371,福特（Ford）,19572461
福特全顺（Transit）,20048986,29,福特（Ford）,19572461
福克斯ST,19978859,125,福特福克斯（Focus）,19600026
福克斯ST,19978859,125,性能车,19832370
福克斯ST,19978859,125,福特（Ford）,19572461
嘉年华ST,19978875,74,性能车,19832370
嘉年华ST,19978875,74,福特嘉年华（Fiesta）,20007130
嘉年华ST,19978875,74,福特（Ford）,19572461
福特野马（Mustang）,19943894,4748,美国汽车,20025098
福特野马（Mustang）,19943894,4748,福特（Ford）,19572461
福特嘉年华（Fiesta）,20007130,68,紧凑型车,19634852
福特嘉年华（Fiesta）,20007130,68,长安福特·马自达,19703206
福特嘉年华（Fiesta）,20007130,68,福特（Ford）,19572461
Smart Fortwo,20038439,37,奔驰Smart,19653040
Smart Fortwo,20038439,37,微型车,20010639
奔驰A45 AMG,20068849,266,梅赛德斯-AMG,19732271
奔驰A45 AMG,20068849,266,奔驰 (Mercedes-Benz),19575420
奔驰A45 AMG,20068849,266,性能车,19832370
奔驰S65 AMG,20009127,72,梅赛德斯-AMG,19732271
奔驰S65 AMG,20009127,72,奔驰 (Mercedes-Benz),19575420
奔驰S65 AMG,20009127,72,豪华车,19618870
奔驰S65 AMG,20009127,72,性能车,19832370
奔驰E级,20049209,187,轿车,19562377
奔驰E级,20049209,187,北京奔驰,19938268
奔驰E级,20049209,187,奔驰 (Mercedes-Benz),19575420
奔驰C级,20053855,703,轿车,19562377
奔驰C级,20053855,703,北京奔驰,19938268
奔驰C级,20053855,703,中型轿车,20078191
奔驰C级,20053855,703,奔驰 (Mercedes-Benz),19575420
IT桔子,20011473,773,中国创业公司,19558631
eoe 移动开发者社区,19879325,256,中国创业公司,19558631
面包圈,19684045,39,中国创业公司,19558631
面包圈,19684045,39,中国 LBS 应用,19594801
TP-LINK（普联）,19606717,2020,路由器厂商,19636637
TP-LINK（普联）,19606717,2020,深圳公司,19754024
闻泰通讯,20016207,20,深圳公司,19754024
招商证券,20019126,319,中国证券公司,20005762
招商证券,20019126,319,深圳公司,19754024
万科,19674375,7054,房地产开发商,19635750
万科,19674375,7054,深圳公司,19754024
酷派手机,19615196,563,国产手机厂商,19568267
酷派手机,19615196,563,深圳公司,19754024
大族激光,19728364,132,深圳公司,19754024
比亚迪,19555280,8040,汽车品牌,19697090
比亚迪,19555280,8040,国产汽车,19642290
比亚迪,19555280,8040,深圳公司,19754024
创维集团,19730485,53,深圳公司,19754024
深圳发展银行,19892316,9,平安银行,19693260
深圳发展银行,19892316,9,深圳公司,19754024
中国平安,19724400,4410,保险公司,19594701
中国平安,19724400,4410,金融控股公司,20014082
中国平安,19724400,4410,深圳公司,19754024
华侨城OCT,19842937,176,深圳公司,19754024
深圳快播科技有限公司,19700072,17,快播（Qvod）,19576565
深圳快播科技有限公司,19700072,17,深圳公司,19754024
天虹商场,19763799,38,深圳公司,19754024
平安银行,19693260,1188,深圳公司,19754024
平安银行,19693260,1188,股份制商业银行,19732806
平安银行,19693260,1188,中国平安,19724400
华大基因,19725810,2167,深圳公司,19754024
招商银行,19570915,4277,招商局集团,19722396
招商银行,19570915,4277,股份制商业银行,19732806
招商银行,19570915,4277,深圳公司,19754024
尚德电力股票（STP）,19859036,25,尚德电力,19765985
尚德电力股票（STP）,19859036,25,中国概念股,19579352
无锡尚德,19767863,46,尚德电力,19765985
格力空调,19759367,896,珠海格力电器股份有限公司,19702063
格力空调,19759367,896,空调厂家,19679347
娃哈哈加盟,19966791,10,娃哈哈集团,19627007
恒大冰泉,19905773,302,恒大集团,19905528
恒大地产,19689957,1401,房地产开发商,19635750
恒大地产,19689957,1401,恒大集团,19905528
小天鹅洗衣机,20056288,75,美的集团,19718224
国美商城,19583252,111,国美,19565827
国美商城,19583252,111,B2C 网站,19596964
国美金融,20073818,319,国美,19565827
北京互联网,19565721,157,中国互联网,19550390
北京互联网,19565721,157,北京企业,19679349
钱方,19673960,118,北京企业,19679349
顺丰优选,19718392,349,顺丰集团,19556171
顺丰O2O,19999159,33,顺丰集团,19556171
时代华纳（Time Warner）,19733305,77,美国上市公司,19629271
强生公司（Johnson &amp; Johnson）,19655230,1042,药厂,19602738
强生公司（Johnson &amp; Johnson）,19655230,1042,美国上市公司,19629271
摩根大通（J.P. Morgan）,19625228,7434,美国上市公司,19629271
摩根大通（J.P. Morgan）,19625228,7434,外资投行,19670654
Expedia,19581064,58,美国上市公司,19629271
巴黎欧莱雅,19666626,1135,男士护肤品,19836247
巴黎欧莱雅,19666626,1135,美国上市公司,19629271
3M 公司,19627613,1113,明尼苏达,19962330
3M 公司,19627613,1113,美国上市公司,19629271
百胜餐饮集团,19658351,471,美国上市公司,19629271
康宝莱（Herbalife）,19811824,865,美国上市公司,19629271
康宝莱（Herbalife）,19811824,865,直销类企业,19587793
陆逊梯卡（Luxottica）,20001703,94,美国上市公司,19629271
百事公司,19865122,64,美国上市公司,19629271
科蒂公司（Coty Inc.）,20004051,60,美国上市公司,19629271
康宁公司 (Corning Inc.),19653024,358,美国公司,19793675
康宁公司 (Corning Inc.),19653024,358,美国上市公司,19629271
诺亚财富,19653030,738,美国上市公司,19629271
罗技（Logictech）,19583468,930,美国上市公司,19629271
触控科技,19699032,161,美国上市公司,19629271
Crocs（卡骆驰）,19604119,197,美国上市公司,19629271
GoPro,19676891,9945,硬件厂商,19729897
GoPro,19676891,9945,美国上市公司,19629271
辉瑞制药有限公司（Pfizer）,19807087,1130,美国上市公司,19629271
辉瑞制药有限公司（Pfizer）,19807087,1130,辉瑞（Pfizer）,19736520
沃尔玛,19572791,1079,连锁超市,19626502
沃尔玛,19572791,1079,美国上市公司,19629271
沃尔玛,19572791,1079,超市,19569258
摩根士丹利（Morgan Stanley）,19554370,10656,美国上市公司,19629271
摩根士丹利（Morgan Stanley）,19554370,10656,外资投行,19670654
花旗集团 (Citigroup),19558825,3931,外资银行,19812651
花旗集团 (Citigroup),19558825,3931,美国上市公司,19629271
花旗集团 (Citigroup),19558825,3931,外资投行,19670654
陶氏化学（Dow Chemical）,19877503,356,美国上市公司,19629271
高盛 (Goldman Sachs),19620416,17772,美国上市公司,19629271
高盛 (Goldman Sachs),19620416,17772,外资投行,19670654
贝莱德（BlackRock）,19928354,643,美国上市公司,19629271
贝莱德（BlackRock）,19928354,643,资产管理公司,19928371
威腾电子/西部数据（Western Digital）,19660223,321,美国公司,19793675
威腾电子/西部数据（Western Digital）,19660223,321,美国上市公司,19629271
好市多 (Costco),20012081,767,美国上市公司,19629271
伯克希尔·哈撒韦公司 (Berkshire Hathaway),19596058,1305,美国上市公司,19629271
好时（Hershey）,19924802,24,美国上市公司,19629271
美国电话电报公司（AT&amp;T）,19655662,41,美国上市公司,19629271
AMC,19635384,194,美国上市公司,19629271
蔻驰（Coach）,19664242,1691,美国公司,19793675
蔻驰（Coach）,19664242,1691,美国上市公司,19629271
KKR,19910952,800,私募股权（PE）,19558803
KKR,19910952,800,美国上市公司,19629271
美国安然公司,19569365,133,美国上市公司,19629271
兰博基尼,19566989,11278,汽车品牌,19697090
兰博基尼,19566989,11278,大众集团（Volkswagen Group）,20005525
兰博基尼,19566989,11278,意大利汽车,20062066
宾利,19934502,742,汽车品牌,19697090
宾利,19934502,742,大众集团（Volkswagen Group）,20005525
宾利,19934502,742,英国汽车,20015071
宾利,19934502,742,奢侈品,19551841
保时捷,19637572,15858,汽车品牌,19697090
保时捷,19637572,15858,大众集团（Volkswagen Group）,20005525
保时捷,19637572,15858,德国汽车,19649545
东风启辰,20061467,298,国产汽车,19642290
东风启辰,20061467,298,东风汽车公司,19898622
东风英菲尼迪,20065661,43,合资车,20003194
东风英菲尼迪,20065661,43,英菲尼迪,19672539
东风英菲尼迪,20065661,43,东风汽车公司,19898622
东风标致,19675194,474,标致（Peugeot）,19910989
东风标致,19675194,474,合资车,20003194
东风标致,19675194,474,东风汽车公司,19898622
东风标致,19675194,474,法国汽车,20058401
东风风行,20050806,24,东风汽车公司,19898622
东风雪铁龙,20009688,40,合资车,20003194
东风雪铁龙,20009688,40,雪铁龙,19575009
东风雪铁龙,20009688,40,东风汽车公司,19898622
东风雪铁龙,20009688,40,法国汽车,20058401
广汽传祺,20054316,723,汽车品牌,19697090
广汽传祺,20054316,723,广汽集团,20007100
广汽传祺,20054316,723,国产汽车,19642290
广汽讴歌,20030393,42,合资车,20003194
广汽讴歌,20030393,42,广汽集团,20007100
广汽讴歌,20030393,42,讴歌（Acura）,19672537
日产（NISSAN）,19822057,4384,汽车品牌,19697090
日产（NISSAN）,19822057,4384,日本汽车,19755572
日产（NISSAN）,19822057,4384,雷诺-日产联盟,20080057
雷诺（Renault）,19693255,415,汽车品牌,19697090
雷诺（Renault）,19693255,415,法国汽车,20058401
雷诺（Renault）,19693255,415,雷诺-日产联盟,20080057
欧宝（Opel）,19697675,63,标致雪铁龙集团（PSA）,19678006
欧宝（Opel）,19697675,63,德国汽车,19649545
标致（Peugeot）,19910989,1476,汽车品牌,19697090
标致（Peugeot）,19910989,1476,标致雪铁龙集团（PSA）,19678006
标致（Peugeot）,19910989,1476,法国汽车,20058401
雪铁龙,19575009,3243,汽车品牌,19697090
雪铁龙,19575009,3243,标致雪铁龙集团（PSA）,19678006
雪铁龙,19575009,3243,法国汽车,20058401
沃克斯豪尔,20048949,14,汽车品牌,19697090
沃克斯豪尔,20048949,14,标致雪铁龙集团（PSA）,19678006
沃克斯豪尔,20048949,14,英国汽车,20015071
DS（谛艾仕）,20059095,310,汽车品牌,19697090
DS（谛艾仕）,20059095,310,标致雪铁龙集团（PSA）,19678006
DS（谛艾仕）,20059095,310,雪铁龙,19575009
DS（谛艾仕）,20059095,310,法国汽车,20058401
奥美集团,19650206,5038,美国公司,19793675
杜比,19565941,354,美国公司,19793675
贝尔金 (Belkin),19706791,23,美国公司,19793675
霍尼韦尔,19769736,278,美国公司,19793675
GT Advanced Technologies,19904994,15,美国公司,19793675
FiftyThree,19857649,63,美国公司,19793675
卡特彼勒公司,19667674,167,美国公司,19793675
尼尔森,19613656,433,美国公司,19793675
Beats Electronics,19792154,5018,美国公司,19793675
Novell,19592029,49,美国公司,19793675
BitTorrent, Inc,19924827,52,BT 下载（BitTorrent）,19594769
BitTorrent, Inc,19924827,52,美国公司,19793675
宝马1系三厢版,19579496,96,宝马1系,20058126
宝马1系三厢版,19579496,96,华晨宝马,19834738
宝马1系三厢版,19579496,96,宝马（BMW）,19562362
宝马5系,19561974,1140,华晨宝马,19834738
宝马5系,19561974,1140,轿车,19562377
宝马5系,19561974,1140,宝马（BMW）,19562362
宝马3系,19860827,1986,华晨宝马,19834738
宝马3系,19860827,1986,轿车,19562377
宝马3系,19860827,1986,中型轿车,20078191
宝马3系,19860827,1986,宝马（BMW）,19562362
宝马M5,20030001,28,性能车,19832370
宝马M5,20030001,28,宝马（BMW）,19562362
宝马M5,20030001,28,宝马M系,20058348
宝马M系,20058348,265,性能车,19832370
宝马M系,20058348,265,宝马（BMW）,19562362
宝马M760li,20040106,44,豪华车,19618870
宝马M760li,20040106,44,宝马7系,19578061
宝马M760li,20040106,44,性能车,19832370
宝马M760li,20040106,44,宝马（BMW）,19562362
宝马M760li,20040106,44,宝马M系,20058348
宝马中国,20084098,30,宝马（BMW）,19562362
宝马1系,20058126,206,宝马（BMW）,19562362
宝马1M coupe,20059671,16,性能车,19832370
宝马1M coupe,20059671,16,宝马（BMW）,19562362
宝马1M coupe,20059671,16,宝马M系,20058348
宝马7系,19578061,86,轿车,19562377
宝马7系,19578061,86,宝马（BMW）,19562362
宝马7系,19578061,86,豪华车,19618870
宝马M2,20060504,149,性能车,19832370
宝马M2,20060504,149,宝马（BMW）,19562362
宝马M2,20060504,149,宝马M系,20058348
MINI 中国,20010499,717,MINI（汽车品牌）,19805591
Mini Cooper,19582266,3720,MINI,20007866
Mini Cooper,19582266,3720,MINI（汽车品牌）,19805591
MINI Clubman,20059942,41,MINI,20007866
MINI Clubman,20059942,41,MINI（汽车品牌）,19805591
MINI JCW,20058233,95,MINI,20007866
MINI JCW,20058233,95,性能车,19832370
MINI JCW,20058233,95,MINI（汽车品牌）,19805591
劳斯莱斯幻影,20065040,14,豪华车,19618870
劳斯莱斯幻影,20065040,14,劳斯莱斯,19934182
中国铁塔,20002161,710,中国电信,19553985
中国铁塔,20002161,710,中国移动,19556691
中国铁塔,20002161,710,中国联通,19557463
沃信,20003387,14,中国联通,19557463
联通 3G,19608401,252,中国联通,19557463
联通 3G,19608401,252,3G,19553882
电信运营商,19809795,11769,电信业务,19628458
电信运营商,19809795,11769,通信,19560870
中国移动话费,19588654,87,中国移动,19556691
and 和（中国移动）,19905159,59,中国移动,19556691
飞信,19556688,227,中国移动,19556691
中国移动 iPhone 合约,19937574,22,中国移动,19556691
CMCC,19613182,95,中国移动,19556691
中国移动研究院,19611693,132,中国移动,19556691
电信网络,19566439,115,中国电信,19553985
电粉联盟,20064163,22,中国电信,19553985
天翼网盘,19960198,21,中国电信,19553985
天翼网盘,19960198,21,网盘,19571235
天翼 4G,19945491,68,中国电信,19553985
天翼 4G,19945491,68,4G LTE,19551852
天翼 4G,19945491,68,天翼,19587528
电信3G,19633231,19,3G上网,19628490
电信3G,19633231,19,中国电信,19553985
电信手机,19921229,84,中国电信,19553985
电信手机,19921229,84,CDMA,19553871
华润置地,19964070,460,华润集团,19676222
华润置地,19964070,460,房地产开发商,19635750
中银国际,19931979,299,中国银行,19629503
中银国际,19931979,299,中国证券公司,20005762
工银融 e 联,20015707,115,中国工商银行,19574043
夹层融资,19696550,465,杠杆收购,19574926
管理层收购（Management Buy-Outs）,19613238,158,杠杆收购,19574926
腾讯收购艺龙,20021166,18,腾讯并购案,19618803
Facebook 收购 WhatsApp,19948172,112,Facebook 并购案,19624264
Facebook 收购 WhatsApp,19948172,112,WhatsApp,19560025
Facebook 收购 Instagram,19690062,25,Facebook 并购案,19624264
微软收购 Skype,19590606,32,微软并购案,20006414
Google 收购 Nest,19935981,119,Google 并购案,19553989
Google 收购 Nest,19935981,119,Nest,19655580
阿里巴巴收购 UC 优视,20004415,72,阿里巴巴并购案,19962376
阿里巴巴收购优酷土豆,20028414,297,优酷土豆（Youku Tudou Inc.）,19792567
阿里巴巴收购优酷土豆,20028414,297,阿里巴巴并购案,19962376
种植牙,19596151,2357,牙科,19629582
烤瓷牙,19596153,691,牙科,19629582
牙齿正畸,19641276,40711,牙齿,19575683
牙齿正畸,19641276,40711,牙科,19629582
龅牙,19706746,272,牙科,19629582
牙疼,19601185,1282,牙科,19629582
拔牙,19767940,1021,牙科,19629582
洗牙,19664749,5311,牙科,19629582
补牙,19589130,1322,牙科,19629582
Step2CK,20070427,5,USMLE,19942165
Step1,20070431,10,USMLE,19942165
传染性腹膜炎,19573555,132,兽医学,19866041
刑具,20008420,34,刑讯逼供,19604389
杜子建,19566802,123,自媒体营销,19901206
太监,19647194,411,宫廷,19670810
宫廷礼仪,19772925,218,宫廷,19670810
中国古代宫廷,19686001,240,宫廷,19670810
宫廷生活,19772929,42,宫廷,19670810
1998年印尼排华事件,19610383,741,印尼排华,19938116
沙巴,19795484,413,东马来西亚,20038591
清迈,19648948,1456,泰国旅游,19605460
泰国落地签,20022225,155,泰国旅游,19605460
泰国落地签,20022225,155,落地签证,19648157
泰国恐怖电影,20029135,199,泰国电影,19671511
泰国菜,19557243,404,泰国生活,19673495
新加坡大学,19647812,770,外国大学,19571530
新加坡大学,19647812,770,新加坡留学,19763203
这个杀手不太冷（电影）,19664774,7814,法国电影,19579055
兵临城下,19667849,51,法国电影,19579055
暴雨将至,19870189,43,英国电影,19902324
暴雨将至,19870189,43,法国电影,19579055
天使爱美丽（电影）,19585604,1039,法国电影,19579055
小王子（电影）,20028611,403,法国电影,19579055
四百击,19744585,41,法国电影,19579055
湖畔的陌生人,20020921,4,法国电影,19579055
碧海蓝天（电影）,19810614,177,法国电影,19579055
玫瑰人生,20021929,39,法国电影,19579055
她（ELLE）（电影）,20063404,206,法国电影,19579055
昂山素季（电影）,19699686,27,吕克·贝松（Luc Besson）,19755821
昂山素季（电影）,19699686,27,法国电影,19579055
放牛班的春天,20031859,574,法国电影,19579055
苏菲·玛索,19914798,1278,法国电影,19579055
巴黎第六大学,19753425,128,巴黎大学,19554323
巴黎第六大学,19753425,128,法国留学,19801926
巴黎高等师范学院（école Normale Supérieure）,19686636,864,法国留学,19801926
巴黎高等师范学院（école Normale Supérieure）,19686636,864,欧洲大学,20002015
巴黎第二大学,19692517,84,巴黎大学,19554323
巴黎第二大学,19692517,84,法国留学,19801926
巴黎政治学院（Sciences Po）,19722132,845,法国留学,19801926
巴黎政治学院（Sciences Po）,19722132,845,欧洲大学,20002015
法国高等电力学院,20029189,39,法国留学,19801926
法国高等电力学院,20029189,39,欧洲大学,20002015
巴黎第十一大学（Université Paris-Sud）,19752458,209,巴黎大学,19554323
巴黎第十一大学（Université Paris-Sud）,19752458,209,法国留学,19801926
巴黎高等电信学院,19800009,69,法国留学,19801926
巴黎大学,19554323,303,法国留学,19801926
巴黎高科,19925428,364,法国留学,19801926
雷恩第一大学（Université de Rennes 1）,20021737,31,法国留学,19801926
雷恩第一大学（Université de Rennes 1）,20021737,31,欧洲大学,20002015
巴黎第十大学,19788927,80,巴黎大学,19554323
巴黎第十大学,19788927,80,法国留学,19801926
巴黎综合理工学院（école Polytechnique）,19686631,743,法国留学,19801926
巴黎综合理工学院（école Polytechnique）,19686631,743,欧洲大学,20002015
波尔多,19687131,203,法国城市,20025486
里昂,19677780,203,法国城市,20025486
阿尔勒,20029927,4,法国城市,20025486
普罗旺斯,19597719,167,法国旅行,19712253
托克维尔,19673550,110,法国人,19723132
戴高乐,20024840,92,法国人,19723132
希腊退出欧元区,20019104,37563,希腊经济危机,19655195
鲁汶大学（KU Leuven）,20016648,256,鲁汶,19735195
鲁汶大学（KU Leuven）,20016648,256,欧洲大学,20002015
斯柯达速派,20042312,392,中型轿车,20078191
斯柯达速派,20042312,392,斯柯达（?koda）,19594515
斯柯达速派,20042312,392,上汽大众,19660112
斯柯达晶锐,19594513,256,斯柯达（?koda）,19594515
斯柯达明锐,19610072,1033,紧凑型车,19634852
斯柯达明锐,19610072,1033,斯柯达（?koda）,19594515
斯柯达明锐,19610072,1033,上汽大众,19660112
米兰世博会,20012016,110,世界博览会,19614277
米兰世博会,20012016,110,米兰,19651608
卡尔维诺,20024229,653,意大利人,19613974
西西里的美丽传说（电影）,19939921,2429,意大利电影,19779111
天堂电影院（Nuovo cinema Paradiso）,19688431,1192,意大利电影,19779111
慕尼黑（München）,19620171,881,德国城市,19739009
杜塞尔多夫（Dusseldorf）,20025491,75,德国城市,19739009
汉堡（德国城市）,19765059,227,德国城市,19739009
西门子家电,19961929,150,西门子,19650843
德意志音乐,20081186,16,德国文化,19662777
德国啤酒,19766491,574,啤酒,19560155
德国啤酒,19766491,574,德国文化,19662777
德国车,19943433,854,德国文化,19662777
德国哲学,19759309,384,德国文化,19662777
乌普撒拉大学,20078304,None,瑞典留学,19941401
斯大林,19619976,1776,苏联历史,19928262
DST (Digital Sky Technologies),19571098,157,俄罗斯互联网,19559153
DST (Digital Sky Technologies),19571098,157,风险投资机构,19659428
俄国文学,19634010,905,西方文学,19608696
俄国文学,19634010,905,俄罗斯文化,19653718
俄罗斯音乐,20065894,92,俄罗斯文化,19653718
莫斯科国立大学 (МГУ),19702972,558,俄罗斯大学,20055283
莫斯科国立国际关系学院 (МГИМО),20052804,68,俄罗斯大学,20055283
新西伯利亚国立大学 (НГУ),20075888,4,俄罗斯大学,20055283
圣彼得堡国立大学 (СПбГУ),20061029,208,俄罗斯大学,20055283
知乎世界杯竞猜大奖赛,20004530,868,2014 年巴西世界杯,19860850
知乎世界杯竞猜大奖赛,20004530,868,知乎活动,19805732
2018 年俄罗斯世界杯预选赛,20076655,66,2018 年俄罗斯世界杯,20076653
2018 年俄罗斯世界杯预选赛,20076655,66,世界杯预选赛,20031175
世预赛亚洲区十二强赛,20059563,271,世界杯预选赛,20031175
骨髓捐赠,19589327,132,骨髓,19660435
骨髓捐赠,19589327,132,公益活动,19569958
遗体捐献,19652282,335,公益活动,19569958
红鼻子节,20080549,174,公益活动,19569958
献血,19579475,3226,公益活动,19569958
器官捐献,19563566,535,人体器官,19602850
器官捐献,19563566,535,公益活动,19569958
支教教师,19720286,171,支教,19567046
CSS3,19562598,13863,CSS,19551326
CSS 布局,19620819,4944,CSS,19551326
CSS Reset,19605179,501,CSS,19551326
Sass,19665643,968,CSS,19551326
CSS 框架,19553600,2577,CSS,19551326
CSS 框架,19553600,2577,Web 标准,19562603
HTML 解析,19593556,451,HTML,19551323
HTML5,19557564,49714,HTML,19551323
语义化,20030452,24,HTML,19551323
XHTML,19592898,218,Web 标准,19562603
XHTML,19592898,218,标记语言,19671022
WSDL,19592888,20,Web 标准,19562603
TEDxFactory798,19759815,85,TEDx,19590622
TEDxBohaiBay,19834822,1,TEDx,19590622
TEDxMoonLake,19788008,1,TEDx,19590622
TEDxTJU,19743924,3,TEDx,19590622
TEDxJingAn,19849313,36,TEDx,19590622
TEDxShenzhen,19770243,9,TEDx,19590622
公益基金,19647346,600,基金,19563921
公益基金,19647346,600,公益基金会,20006335
戴安娜,19585951,165,英国人,19585952
戴安娜,19585951,165,英国王室,19586805
约翰·罗斯,20016415,25,英国人,19585952
拉尔夫·伊利斯(Ralph Ellis),19584216,18,英国人,19585952
卡迪夫大学（Cardiff University）,20058419,368,英国大学,20001981
牛津大学 (University of Oxford),19704923,3742,英国大学,20001981
约克大学 (University of York),20041560,425,英国大学,20001981
伦敦大学学院 (University College London),19704927,4210,英国大学,20001981
伦敦大学学院 (University College London),19704927,4210,伦敦大学（University of London）,20083191
华威大学 (The University of Warwick),19705596,1708,英国大学,20001981
Abertay University,20074783,8,英国大学,20001981
伯明翰大学（University of Birmingham）,19752962,981,英国大学,20001981
伦敦国王学院 (King's College London),19741493,1802,留学英国,19602046
伦敦国王学院 (King's College London),19741493,1802,英国大学,20001981
伦敦国王学院 (King's College London),19741493,1802,伦敦大学（University of London）,20083191
伦敦国王学院 (King's College London),19741493,1802,名校,19594467
巴斯大学（University of Bath）,20066857,567,英国大学,20001981
白金汉大学（The University of Buckingham）,20066859,8,英国大学,20001981
斯特林大学（University of Stirling）,20016735,126,英国大学,20001981
谢菲尔德大学（The University of Sheffield）,19770533,640,英国大学,20001981
诺丁汉大学（The University of Nottingham）,19687030,571,英国大学,20001981
帝国理工学院 (Imperial College London),19792383,3486,英国大学,20001981
威斯敏斯特大学 (University of Westminster),20023426,291,英国大学,20001981
伦敦政治经济学院（LSE）,19558393,5229,英国大学,20001981
伦敦政治经济学院（LSE）,19558393,5229,伦敦大学（University of London）,20083191
东安格利亚大学（University of East Anglia）,20066935,36,英国大学,20001981
伦敦大学皇家霍洛威学院（RHUL）,20066938,98,英国大学,20001981
伦敦大学皇家霍洛威学院（RHUL）,20066938,98,伦敦大学（University of London）,20083191
伦敦大学（University of London）,20083191,15,英国大学,20001981
思克莱德大学（University of Strathclyde）,20066942,98,英国大学,20001981
阿斯顿大学(Aston University),20066946,38,英国大学,20001981
肯特大学（University of Kent）,20066950,57,英国大学,20001981
邓迪大学（University of Dundee）,20066958,57,英国大学,20001981
萨塞克斯大学（University of Sussex）,20066959,163,英国大学,20001981
爱丁堡大学 (University of Edinburgh),19700876,2681,英国大学,20001981
利物浦大学（University of Liverpool）,19766458,709,留学英国,19602046
利物浦大学（University of Liverpool）,19766458,709,英国大学,20001981
贝尔法斯特女王大学（Queen's University Belfast）,20025800,202,英国大学,20001981
兰卡斯特大学（University of Lancaster）,20083242,27,英国大学,20001981
埃克塞特大学 (University of Exeter),19707736,412,留学英国,19602046
埃克塞特大学 (University of Exeter),19707736,412,英国大学,20001981
埃塞克斯大学(University of Essex),20083246,26,英国大学,20001981
曼彻斯特大学（The University of Manchester）,19686783,2719,英国大学,20001981
曼彻斯特大学（The University of Manchester）,19686783,2719,曼彻斯特（Manchester, UK）,20082521
剑桥大学（University of Cambridge）,19583944,5721,英国大学,20001981
雷丁大学（University of Reading）,20066940,139,英国大学,20001981
南安普顿大学 (University of Southampton),20037092,897,留学英国,19602046
南安普顿大学 (University of Southampton),20037092,897,英国大学,20001981
利物浦大学（University of Liverpool）,19726969,709,留学英国,19602046
利物浦大学（University of Liverpool）,19726969,709,英国大学,20001981
伦敦大学亚非学院 (SOAS),20038515,203,留学英国,19602046
伦敦大学亚非学院 (SOAS),20038515,203,英国大学,20001981
伦敦大学亚非学院 (SOAS),20038515,203,伦敦大学（University of London）,20083191
布里斯托大学 (University of Bristol),19705201,830,英国大学,20001981
拉夫堡大学（Loughborough University）,19668533,357,英国大学,20001981
